Name ImageFile	Set	ImageFile	Set #	Type	Stage	HP	Weakness	Resistance	Retreat Cost	Rarity	Text
Munna BCR 68	BCR	BCR_068	#068	Psychic	Basic	60	Psychic x2		2	Uncommon	Ability: Long-Distance Hypnosis. Once during your turn (before your attack), you may flip a coin. If heads, your opponent's Active Pokemon is now Asleep. If tails, your Active Pokemon is now Asleep. | [P][C] Psyshot: 20 damage.
Musharna BCR 69	BCR	BCR_069	#069	Psychic	Stage 1 - Munna	100	Psychic x2		3	Rare	[P] Telekinesis: This attack does 30 damage to 1 of your opponent's Pokemon. This attack's damage isn't affected by Weakness of Resistance. | [P][C][C] Dream Waltz: 60+ damage. This attack can be used even if this Pokemon is Asleep. If this Pokemon is Asleep, this attack does 30 more damage.
Woobat BCR 70	BCR	BCR_070	#070	Psychic	Basic	60	Lightning x2	Fighting -20	1	Common	[P] Scout: Your opponent reveals his or her hand. | [C][C] Heart Stamp: 20 damage.
Swoobat BCR 71	BCR	BCR_071	#071	Psychic	Stage 1 - Woobat	80	Lightning x2	Fighting -20	1	Rare	[P] Jet Woofer: For each [P] Energy attached to this Pokemon, discard the top card of your opponent's deck. | [C][C] Acrobatics: 20+ damage. Flip 2 coins. This attack does 20 more damage for each heads.
Venipede BCR 72	BCR	BCR_072	#072	Psychic	Basic	70	Psychic x2		2	Common	Ability: Poison Point. If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), this Attacking Pokemon is now Poisoned. | [P][C] Bug Bit: 20 damage.
Whirlipede BCR 73	BCR	BCR_073	#073	Psychic	Stage 1 - Venipede	100	Psychic x2		3	Uncommon	Ability: Poison Point. If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), this Attacking Pokemon is now Poisoned. | [P][C][C] Spinning Attack: 50 damage.
Scolipede BCR 74	BCR	BCR_074	#074	Psychic	Stage 2 - Whirlipede	150	Psychic x2		4	Rare Holo	Ability: Poison Point. If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), this Attacking Pokemon is now Poisoned. | [P][P][C][C] Venoshock: 80+ damage. If the Defending Pokemon is Poisoned, this attack does 40 more damage.
Gothita BCR 75	BCR	BCR_075	#075	Psychic	Basic	60	Psychic x2		1	Common	[P] Pound: 10 damage. | [C][C] Psypunch: 20 damage.
Gothorita BCR 76	BCR	BCR_076	#076	Psychic	Stage 1 - Gothita	80	Psychic x2		1	Uncommon	[C][C] Psypunch: 30 damage. | [P][C][C] Destructive Beam: 50 damage. Flip a coin. If heads, discard an Energy attached to the Defending Pokemon.
Meloetta BCR 77	BCR	BCR_077	#077	Psychic	Basic	80	Psychic x2		1	Rare Holo	[P] Psychic: 10+ damage. Does 20 more damage for each Energy attached to the Defending Pokemon. | [P][C][C] Echoed Voice: 50 damage. During your next turn, this Pokemon's Echoed Voice attack does 50 more damage (before applying Weakness and Resistance).
Sandshrew BCR 78	BCR	BCR_078	#078	Fighting	Basic	70	Water x2	Lightning -20	2	Common	[C] Rollout: 10 damage. | [F][C][C] Slash: 40 damage.
Sandslash BCR 79	BCR	BCR_079	#079	Fighting	Stage 1 - Sandshrew	90	Water x2	Lightning -20	1	Uncommon	[F][C] Sand-Attack: 20 damage. If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing. | [F][C][C] Earthquake: 80 damage. Does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Gligar BCR 80	BCR	BCR_080	#080	Fighting	Basic	70	Water x2	Lightning -20	1	Common	[F] Tail Smack: 10 damage. | [F][C] Wicked Jab: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Gliscor BCR 81	BCR	BCR_081	#081	Fighting	Stage 1 - Gligar	100	Water x2	Lightning -20	1	Rare Holo	[F] Poison Ring: 20 damage. The Defending Pokemon is now Poisoned. The Defending Pokemon can't retreat during your opponent's next turn. | [F][C] Night Slash: 40 damage. Switch this Pokemon with 1 of your Benched Pokemon.
Makuhita BCR 82	BCR	BCR_082	#082	Fighting	Basic	70	Psychic x2		2	Common	[F][F] Slap Push: 30 damage.
Trapinch BCR 83	BCR	BCR_083	#083	Fighting	Basic	60	Water x2	Lightning -20	1	Common	[C] Smithereen Smash: Flip a coin. If heads, discard an Energy attached to the Defending Pokemon. | [F][C] Bite: 20 damage.
Dwebble BCR 84	BCR	BCR_084	#084	Fighting	Basic	70	Grass x2		2	Common	[C][C] Flail: 10x damage. Does 10 damage times the number of damage counters on this Pokemon.
Crustle BCR 85	BCR	BCR_085	#085	Fighting	Stage 1 - Dwebble	100	Grass x2		3	Rare Holo	Ability: Sturdy. If this Pokemon has full HP and would be Knocked Out by damage from an attack, this Pokemon is not Knocked Out and its remaining HP becomes 10 instead. | [F][F][C] Stone Edge: 70+ damage. Flip a coin. If heads, this attack does 20 more damage.
Mienfoo BCR 86	BCR	BCR_086	#086	Fighting	Basic	50	Psychic x2		1	Common	[F] Steady Punch: 10+ damage. Flip a coin. If heads, this attack does 10 more damage.
Mienfoo BCR 87	BCR	BCR_087	#087	Fighting	Basic	50	Psychic x2		1	Uncommon	[F] Pound: 20 damage.
Mienshao BCR 88	BCR	BCR_088	#088	Fighting	Stage 1 - Mienfoo	90	Psychic x2		1	Uncommon	[F][C] Knock Off: 20 damage. Discard a random card from your opponent's hand. | [F][C][C] Double Whip: 70x damage. Flip 2 coins. This attack does 70 damage times the number of heads.
Landorus-EX BCR 89	BCR	BCR_089	#089	Fighting	Basic (EX)	180	Water x2	Lightning -20	3	Rare Holo ex	[F] Hammerhead: 30 damage. Does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | [F][F][C] Land's Judgment: 80+ damage. You may discard all [F] Energy attached to this Pokemon. If you do, this attack does 70 more damage. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Purrloin BCR 90	BCR	BCR_090	#090	Darkness	Basic	50	Fighting x2	Psychic -20	1	Common	[D] Captivate: Flip a coin. If heads, switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.
Liepard BCR 91	BCR	BCR_091	#091	Darkness	Stage 1 - Purrloin	80	Fighting x2	Psychic -20	1	Rare Holo	[D] Tail Trickery: The Defending Pokemon is now Confused. | [D][C][C] Assist: Flip a coin. If heads, choose 1 of your Benched Pokemon's attacks and use it as this attack.
Vullaby BCR 92	BCR	BCR_092	#092	Darkness	Basic	50	Lightning x2	Fighting -20	1	Common	[D] Gust: 10 damage. | [D][C] Razor Wing: 20 damage.
Mandibuzz BCR 93	BCR	BCR_093	#093	Darkness	Stage 1 - Vullaby	90	Lightning x2	Fighting -20	1	Uncommon	[D][C] Gust: 30 damage. | [D][C][C][C] Dual Cut: 80x damage. Flip 2 coins. This attack does 80 damage times the number of heads.
Scizor BCR 94	BCR	BCR_094	#094	Metal	Stage 1 - Scyther	120	Fire x2	Psychic -20	2	Rare Holo	[C][C] Steel Slash: 40 damage. During your opponent's next turn, prevent all damage done to this Pokemon by attacks from Pokemon-EX. | [M][C][C] Slashing Strike: 100 damage. This Pokemon can't use Slashing Strike during your next turn.
Skarmory BCR 95	BCR	BCR_095	#095	Metal	Basic	80	Fire x2	Psychic -20	2	Uncommon	[M] Claw: 20 damage. Flip a coin. If tails, this attack does nothing. | [M][C][C] Drill Peck: 50 damage.
Skarmory BCR 96	BCR	BCR_096	#096	Metal	Basic	100	Fire x2	Psychic -20	2	Uncommon	[M] Metal Sound: Flip a coin. If heads, the Defending Pokemon is now Confused. | [C][C][C] Switch: 70 damage. This attack's damage isn't affected by Weakness, Resistance, or any other effects on the Defending Pokemon.
Klink BCR 97	BCR	BCR_097	#097	Metal	Basic	40	Fire x2	Psychic -20	2	Uncommon	[M][C] Reckless Charge: 30 damage. This Pokemon does 10 damage to itself.
Vibrava BCR 98	BCR	BCR_098	#098	Dragon	Stage 1 - Trapinch	80	Dragon x2		1	Uncommon	[G] Quick Turn: 20x damage. Flip 2 coins. This attack does 20 damage times the number of heads. | [F][C][C] Sand Pulse: 50 damage. Does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Flygon BCR 99	BCR	BCR_099	#099	Dragon	Stage 2 - Vibrava	140	Dragon x2		1	Rare Holo	Ability: Sand Slammer. At any time between turns, if this Pokemon is your Active Pokemon, put 1 damage counter on each of your opponent's Pokemon. | [G][F][C][C] Flying Beatdown: 80 damage. You may discard a [G] Energy and a [F] Energy attached to this Pokemon. If you do, the Defending Pokemon is now Paralyzed.
Black Kyurem BCR 100	BCR	BCR_100	#100	Dragon	Basic	130	Dragon x2		2	Rare	[L][C] Dual Claw: 20x damage. Flip 2 coins. This attack does 20 damage times the number of heads. | [W][L][C][C] Flash Freeze: 100 damage. Discard an Energy attached to this Pokemon.
Black Kyurem-EX BCR 101	BCR	BCR_101	#101	Dragon	Basic (EX)	180	Dragon x2		3	Rare Holo ex	[L][C][C] Dragon Fang: 60 damage. This a coin. If heads, the Defending Pokemon is now Paralyzed. | [W][L][L][C] Freeze Shock: 150 damage. This Pokemon can't attack during your next turn. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
White Kyurem BCR 102	BCR	BCR_102	#102	Dragon	Basic	130	Dragon x2		2	Rare	[R][C] Damage Rush: 20x damage. Flip a coin until you get tails. This attack does 20 damage times the number of heads. | [R][W][C][C] Cold Fire: 80+ damage. Flip a coin. If heads, this attack does 40 more damage.
White Kyurem-EX BCR 103	BCR	BCR_103	#103	Dragon	Basic (EX)	180	Dragon x2		3	Rare Holo ex	[R][C][C] Dragon Stream: 60 damage. Flip a coin. If heads, attach a basic Energy card from your discard pile to this Pokemon. | [R][R][W][C] Ice Burn: 150 damage. Discard 2 [R] Energy attached to this Pokemon. The Defending Pokemon is now Burned. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Rattata BCR 104	BCR	BCR_104	#104	Colorless	Basic	30	Fighting x2		1	Common	[C] Paralyzing Gaze: Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Raticate BCR 105	BCR	BCR_105	#105	Colorless	Stage 1 - Rattata	60	Fighting x2		0	Uncommon	[C] Gnaw Through: Discard a Pokemon Tool card attached to the Defending Pokemon. | [C][C][C] Super Fang: Put damage counters on the Defending Pokemon until its remaining HP is 10.
Meowth BCR 106	BCR	BCR_106	#106	Colorless	Basic	60	Fighting x2		1	Common	[C][C] Fake Out: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Farfetch'd BCR 107	BCR	BCR_107	#107	Colorless	Basic	60	Lightning x2	Fighting -20	1	Uncommon	[C][C] Hard Swing: 20+ damage. Flip a coin. If heads, this attack does 20 more damage.
Ditto BCR 108	BCR	BCR_108	#108	Colorless	Basic	70	Fighting x2		1	Rare Holo	Ability: Transform. During your turn (before your attack), you may put a Basic Pokemon from your hand on top of this Pokemon. (This does not count as playing that Pokemon or evolving.) This Pokemon is now that Pokemon. (Any cards attached to this Pokemon, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokemon.)
Snorlax BCR 109	BCR	BCR_109	#109	Colorless	Basic	100	Fighting x2		4	Uncommon	[C][C][C] Double Lariat: 40x damage. Flip 2 coins. This attack does 40 damage times the number of heads. | [C][C][C][C] Rollout: 60 damage.
Togepi BCR 110	BCR	BCR_110	#110	Colorless	Basic	40	Fighting x2		1	Common	[C] Attract Smack: 10 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Dunsparce BCR 111	BCR	BCR_111	#111	Colorless	Basic	60	Fighting x2		0	Common	[C] Double Draw: Draw 2 cards. | [C] Dig: 10 damage. Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.
Taillow BCR 112	BCR	BCR_112	#112	Colorless	Basic	50	Lightning x2	Fighting -20	1	Common	[C] Peck: 10 damage.
Skitty BCR 113	BCR	BCR_113	#113	Colorless	Basic	60	Fighting x2		1	Common	[C] Tackle: 10 damage. | [C][C] Double Slap: 20x damage. Flip 2 coins. This attack does 20 damage times the number of heads.
Delcatty BCR 114	BCR	BCR_114	#114	Colorless	Stage 1 - Skitty	90	Fighting x2		1	Uncommon	[C] Gather Energy: 30 damage. Search your deck for a basic Energy card and attach it to 1 of your Pokemon. Shuffle you deck afterward. | [C][C] Double Slap: 30x damage. Flip 2 coins. This attack does 30 damage times the number of heads.
Spinda BCR 115	BCR	BCR_115	#115	Colorless	Basic	70	Fighting x2		1	Common	[C][C] Whimsy Tackle: 30 damage. Flip a coin. If tails, this attack does nothing.
Buneary BCR 116	BCR	BCR_116	#116	Colorless	Basic	60	Fighting x2		1	Common	[C] Pound: 10 damage. | [C][C] Smash Kick: 20 damage.
Lopunny BCR 117	BCR	BCR_117	#117	Colorless	Stage 1 - Buneary	90	Fighting x2		1	Uncommon	[C] Healing Melody: Flip a coin. If heads, heal 60 damage from each of your Pokemon. | [C][C][C] Kick Away: 60 damage. Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.
Patrat BCR 118	BCR	BCR_118	#118	Colorless	Basic	60	Fighting x2		1	Common	[C] Patrol: Look at the top 3 cards of your deck and put them back on top of your deck in any order.
Watchog BCR 119	BCR	BCR_119	#119	Colorless	Stage 1 - Patrat	90	Fighting x2		1	Uncommon	[C] Hypnoblast: 20 damage. The Defending Pokemon is now Asleep. | [C][C] Psych Up: 30 damage. During your next turn, this Pokemon's Psych Up attack does 30 more damage (before applying Weakness and Resistance).
Lillipup BCR 120	BCR	BCR_120	#120	Colorless	Basic	60	Fighting x2		1	Common	[C] Roar: Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon. | [C][C] Bite: 20 damage.
Herdier BCR 121	BCR	BCR_121	#121	Colorless	Stage 1 - Lillipup	80	Fighting x2		1	Uncommon	[C] Bite: 20 damage. | [C][C][C] Take Down: 60 damage. This Pokemon does 10 damage to itself.
Stoutland BCR 122	BCR	BCR_122	#122	Colorless	Stage 2 - Herdier	140	Fighting x2		3	Rare Holo	Ability: Sentinel. As long as this Pokemon is your Active Pokemon, your opponent can't play any Supporter cards from his or her hand. | [C][C][C] Wild Tackle: 90 damage. Flip a coin. If tails, this Pokemon does 20 damage to itself.
Pidove BCR 123	BCR	BCR_123	#123	Colorless	Basic	60	Lightning x2	Fighting -20	1	Common	[C][C] Razor Wind: 30 damage. Flip a coin. If tails, this attack does nothing.
Tranquill BCR 124	BCR	BCR_124	#124	Colorless	Stage 1 - Pidove	80	Lightning x2	Fighting -20	1	Uncommon	[C][C][C] Air Slash: 60 damage. Discard an Energy attached to this Pokemon.
Unfezant BCR 125	BCR	BCR_125	#125	Colorless	Stage 2 - Tranquill	130	Lightning x2	Fighting -20	1	Rare	[C][C] Wing Flick: 40 damage. Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon. | [C][C][C] Air Slash: 80 damage. Flip a coin. If tails, discard an Energy attached to this Pokemon.
Audino BCR 126	BCR	BCR_126	#126	Colorless	Basic	80	Fighting x2		2	Rare	Ability: Busybody. Once during your turn (before your attack), if this Pokemon is in your hand, you may reveal it. If you do, heal 10 damage and remove a Special Condition from your Active Pokemon. Then, discard this Pokemon. | [C][C] Hip Bump: 30 damage. If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.
Aspertia City Gym BCR 127	BCR	BCR_127	#127		Trainer - Stadium					Uncommon	Each [C] Pokemon in play (both yours and your opponent's) get +20 HP. | This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.
Energy Search BCR 128	BCR	BCR_128	#128		Trainer - Item					Common	Search your deck for a basic Energy card, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Great Ball BCR 129	BCR	BCR_129	#129		Trainer - Item					Uncommon	Look at the top 7 cards of your deck. You may reveal a Pokemon you find there and put it into your hand. Shuffle the other card back into your deck. | You may play as many Item cards as you like during your turn (before your attack).
Hugh BCR 130	BCR	BCR_130	#130		Trainer - Supporter					Uncommon	Each player either draws or discard cards until he or she has 5 cards in his or her hand. (Your opponent does this first.) | You may play only 1 Supporter card during your turn (before your attack).
Poke Ball BCR 131	BCR	BCR_131	#131		Trainer - Item					Common	Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Potion BCR 132	BCR	BCR_132	#132		Trainer - Item					Common	Heal 30 damage from 1 of your Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Rocky Helmet BCR 133	BCR	BCR_133	#133		Trainer - Item - Pokemon Tool					Uncommon	Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it. | If the Pokemon this card is attached to is your Active Pokemon and is damage by an opponent's attack (even if that Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Skyla BCR 134	BCR	BCR_134	#134		Trainer - Supporter					Uncommon	Search your deck for a Trainer card, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play only 1 Supporter card during your turn (before your attack).
Switch BCR 135	BCR	BCR_135	#135		Trainer - Item					Common	Switch your Active Pokemon with 1 of your Benched Pokemon. | You may play as many Item cards as you like during your turn (before your attack).
Town Map BCR 136	BCR	BCR_136	#136		Trainer - Item					Uncommon	Turn all of your Prize cards face up. (Those Prize cards remain face up for the rest of the game.) | You may play as many Item cards as you like during your turn (before your attack).
Computer Search BCR 137	BCR	BCR_137	#137		Trainer - Item (ACE SPEC)					Rare Holo	You can't have more than 1 ACE SPEC card in your deck. | Discard 2 cards from your hand. (If you can't discard 2 cards, you can't play this card.) Search your deck for a card and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Crystal Edge BCR 138	BCR	BCR_138	#138		Trainer - Item - Pokemon Tool (ACE SPEC)					Rare Holo	You can't have more than 1 ACE SPEC card in your deck. | Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it. | If this card is attacked to White Kyurem-EX, each of its attacks do 50 more damage to the Active Pokemon (before applying Weakness and Resistance). | You may play as many Item cards as you like during your turn (before your attack).
